Category,Model,seed,wape,r2
Jumbo Bags & Shoppers,Random Forest,15,45.71302407271608,-0.08934358710644585
Jumbo Bags & Shoppers,XGBoost,15,44.358068014271105,-0.10811801543807165
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,16,41.30900549165699,0.28487845374451604
Jumbo Bags & Shoppers,Linear Regression,16,50.5501442014553,0.39079475257667673
Jumbo Bags & Shoppers,Random Forest,16,57.803869393073256,0.20620873053758537
Jumbo Bags & Shoppers,XGBoost,16,54.22629367615711,0.2876427765675893
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,17,26.05815875768991,0.5690574068961418
Jumbo Bags & Shoppers,Linear Regression,17,39.97771973745569,-0.05916680180927725
Jumbo Bags & Shoppers,Random Forest,17,32.00545272229599,0.33265277918957603
Jumbo Bags & Shoppers,XGBoost,17,38.74801466609021,-0.08593254170856879
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,18,54.05904059040591,-5.196928549566012
Jumbo Bags & Shoppers,Linear Regression,18,35.02393428513708,-1.0671548095725867
Jumbo Bags & Shoppers,Random Forest,18,27.97081314186636,-0.29041753170978524
Jumbo Bags & Shoppers,XGBoost,18,24.664501742556016,-0.5095299788279415
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,19,54.78305374664125,-2.3672615193415156
Jumbo Bags & Shoppers,Linear Regression,19,69.19196545778446,-6.088215937857127
Jumbo Bags & Shoppers,Random Forest,19,50.38582963506698,-2.0418848991199177
Jumbo Bags & Shoppers,XGBoost,19,46.485874439367514,-1.7870970425437172
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,20,80.17278682164759,-1.964342525447706
Jumbo Bags & Shoppers,Linear Regression,20,51.02366095909496,-0.03079702383056926
Jumbo Bags & Shoppers,Random Forest,20,48.83214834599144,-0.050573271388507646
Jumbo Bags & Shoppers,XGBoost,20,55.32989977801305,-0.429856694183683
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,21,72.59691239370937,-2.269365630565076
Jumbo Bags & Shoppers,Linear Regression,21,47.60443663483696,-0.21841953025126326
Jumbo Bags & Shoppers,Random Forest,21,35.27607873070246,0.26730915721131643
Jumbo Bags & Shoppers,XGBoost,21,29.95599991866032,0.259203490944821
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,22,38.76731963688486,-0.45051169062037233
